Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,Day_of_Week,Is_Weekend,Inventory_to_Sales_Ratio,Inventory_Gap,Price_Difference,Price_Difference_Percentage,Promotion_Discount,Previous_Demand,Previous_Units_Sold,Rolling_7_Day_Demand,Rolling_7_Day_Sales
2022-02-24,S005,P0009,Groceries,North,329,100,0,99.43,0,Snowy,0,93.03,Winter,0,93,2022,2,8,24,3,0,3.29,229,6.400000000000006,6.879501236160385,0,138.0,83.0,131.28571428571428,101.85714285714286
2022-02-25,S005,P0009,Groceries,North,229,80,0,93.73,10,Snowy,0,84.66,Winter,0,108,2022,2,8,25,4,0,2.8625,149,9.070000000000007,10.713442003307357,0,93.0,100.0,120.28571428571429,98.0
2022-02-26,S005,P0009,Groceries,North,506,92,0,103.98,5,Cloudy,0,95.05,Winter,0,123,2022,2,8,26,5,1,5.5,414,8.930000000000007,9.39505523408733,0,108.0,80.0,118.57142857142857,92.57142857142857
2022-02-27,S005,P0009,Groceries,North,414,84,408,89.97,20,Sunny,1,84.48,Winter,0,133,2022,2,8,27,6,1,4.928571428571429,330,5.489999999999995,6.498579545454539,20,123.0,92.0,128.85714285714286,100.14285714285714
2022-02-28,S005,P0009,Groceries,North,330,120,0,92.23,10,Snowy,0,89.58,Winter,0,103,2022,2,9,28,0,0,2.75,210,2.6500000000000057,2.958249609287794,0,133.0,84.0,117.71428571428571,91.42857142857143
2022-03-01,S005,P0009,Groceries,North,210,99,0,96.8,10,Sunny,0,83.3,Spring,0,118,2022,3,9,1,1,0,2.121212121212121,111,13.5,16.206482593037215,0,103.0,120.0,115.0,96.71428571428571
2022-03-02,S005,P0009,Groceries,North,519,194,607,121.56,10,Cloudy,1,134.49,Spring,0,222,2022,3,9,2,2,0,2.6752577319587627,325,-12.930000000000007,-9.614097702431412,10,118.0,99.0,116.57142857142857,94.0
2022-03-03,S005,P0009,Groceries,North,325,65,0,97.6,5,Sunny,0,91.18,Spring,0,103,2022,3,9,3,3,0,5.0,260,6.4199999999999875,7.041017767054164,0,222.0,194.0,128.57142857142858,109.85714285714286
2022-03-04,S005,P0009,Groceries,North,260,50,0,88.91,5,Cloudy,0,82.05,Spring,0,76,2022,3,9,4,4,0,5.2,210,6.859999999999999,8.360755636806823,0,103.0,65.0,130.0,104.85714285714286
2022-03-05,S005,P0009,Groceries,North,817,205,0,118.68,5,Sunny,0,137.78,Spring,0,190,2022,3,9,5,5,1,3.9853658536585366,612,-19.099999999999994,-13.862679634199443,0,76.0,50.0,125.42857142857143,100.57142857142857
2022-03-06,S005,P0009,Groceries,North,612,96,0,98.53,10,Rainy,0,96.93,Spring,0,124,2022,3,9,6,6,1,6.375,516,1.5999999999999943,1.6506757453832603,0,190.0,205.0,135.0,116.71428571428571
2022-03-07,S005,P0009,Groceries,North,516,52,0,91.06,5,Sunny,0,90.28,Spring,0,83,2022,3,10,7,0,0,9.923076923076923,464,0.7800000000000011,0.8639787328311931,0,124.0,96.0,133.71428571428572,118.42857142857143
2022-03-08,S005,P0009,Groceries,North,464,144,464,99.83,10,Cloudy,1,109.69,Spring,0,145,2022,3,10,8,1,0,3.2222222222222223,320,-9.86,-8.988968912389462,10,83.0,52.0,130.85714285714286,108.71428571428571
2022-03-09,S005,P0009,Groceries,North,320,78,0,84.73,15,Rainy,1,76.84,Spring,0,94,2022,3,10,9,2,0,4.102564102564102,242,7.890000000000001,10.268089536699636,15,145.0,144.0,134.71428571428572,115.14285714285714
2022-03-10,S005,P0009,Groceries,North,242,157,0,96.24,15,Rainy,1,116.19,Spring,0,153,2022,3,10,10,3,0,1.5414012738853504,85,-19.950000000000003,-17.170152336689906,15,94.0,78.0,116.42857142857143,98.57142857142857
2022-03-11,S005,P0009,Groceries,North,549,92,0,91.5,20,Rainy,1,91.07,Spring,0,138,2022,3,10,11,4,0,5.967391304347826,457,0.4300000000000068,0.4721642692434466,20,153.0,157.0,123.57142857142857,111.71428571428571
2022-03-12,S005,P0009,Groceries,North,457,101,0,82.79,10,Sunny,0,90.5,Spring,0,86,2022,3,10,12,5,1,4.524752475247524,356,-7.709999999999994,-8.519337016574578,0,138.0,92.0,132.42857142857142,117.71428571428571
2022-03-13,S005,P0009,Groceries,North,356,186,448,107.6,10,Sunny,0,114.98,Spring,0,173,2022,3,10,13,6,1,1.913978494623656,170,-7.38000000000001,-6.418507566533319,0,86.0,101.0,117.57142857142857,102.85714285714286
2022-03-14,S005,P0009,Groceries,North,170,77,0,104.96,5,Cloudy,0,102.72,Spring,0,127,2022,3,11,14,0,0,2.207792207792208,93,2.239999999999995,2.1806853582554466,0,173.0,186.0,124.57142857142857,115.71428571428571
2022-03-15,S005,P0009,Groceries,North,93,77,0,101.88,0,Rainy,0,96.93,Spring,0,101,2022,3,11,15,1,0,1.2077922077922079,16,4.949999999999989,5.1067780872794675,0,127.0,77.0,130.85714285714286,119.28571428571429
2022-03-16,S005,P0009,Groceries,North,464,98,0,93.08,5,Rainy,0,85.83,Spring,0,89,2022,3,11,16,2,0,4.73469387755102,366,7.25,8.446929977863219,0,101.0,77.0,124.57142857142857,109.71428571428571
2022-03-17,S005,P0009,Groceries,North,366,138,474,87.01,25,Cloudy,1,83.86,Spring,0,143,2022,3,11,17,3,0,2.652173913043478,228,3.1500000000000057,3.7562604340567676,25,89.0,98.0,123.85714285714286,112.57142857142857
2022-03-18,S005,P0009,Groceries,North,228,143,0,101.6,10,Rainy,0,112.29,Spring,0,152,2022,3,11,18,4,0,1.5944055944055944,85,-10.690000000000012,-9.519992875589999,0,143.0,138.0,122.42857142857143,109.85714285714286
2022-03-19,S005,P0009,Groceries,North,85,85,0,108.44,0,Rainy,0,103.08,Spring,0,120,2022,3,11,19,5,1,1.0,0,5.359999999999999,5.199844780752813,0,152.0,143.0,124.42857142857143,117.14285714285714
2022-03-20,S005,P0009,Groceries,North,474,202,488,115.92,5,Sunny,0,127.27,Spring,0,180,2022,3,11,20,6,1,2.3465346534653464,272,-11.349999999999994,-8.918048243890937,0,120.0,85.0,129.28571428571428,114.85714285714286
2022-03-21,S005,P0009,Groceries,North,272,77,0,89.63,5,Sunny,0,76.64,Spring,0,78,2022,3,12,21,0,0,3.5324675324675323,195,12.989999999999995,16.94937369519832,0,180.0,202.0,130.28571428571428,117.14285714285714
2022-03-22,S005,P0009,Groceries,North,195,34,0,75.46,5,Rainy,0,89.8,Spring,0,46,2022,3,12,22,1,0,5.735294117647059,161,-14.340000000000003,-15.968819599109136,0,78.0,77.0,123.28571428571429,117.14285714285714
2022-03-23,S005,P0009,Groceries,North,649,107,0,97.44,15,Sunny,1,91.97,Spring,0,139,2022,3,12,23,2,0,6.065420560747664,542,5.469999999999999,5.947591605958463,15,46.0,34.0,115.42857142857143,111.0
2022-03-24,S005,P0009,Groceries,North,542,155,464,116.86,5,Sunny,0,139.04,Spring,0,184,2022,3,12,24,3,0,3.496774193548387,387,-22.179999999999993,-15.952243958573067,0,139.0,107.0,122.57142857142857,112.28571428571429
2022-03-25,S005,P0009,Groceries,North,387,128,0,96.83,20,Cloudy,1,86.99,Spring,0,158,2022,3,12,25,4,0,3.0234375,259,9.840000000000003,11.311645016668587,20,184.0,155.0,128.42857142857142,114.71428571428571
2022-03-26,S005,P0009,Groceries,North,259,216,0,113.0,10,Cloudy,1,128.58,Spring,0,192,2022,3,12,26,5,1,1.1990740740740742,43,-15.580000000000013,-12.116969979779133,10,158.0,128.0,129.28571428571428,112.57142857142857
2022-03-27,S005,P0009,Groceries,North,507,128,656,104.28,25,Sunny,1,102.35,Spring,0,212,2022,3,12,27,6,1,3.9609375,379,1.9300000000000068,1.8856863702980036,25,192.0,216.0,139.57142857142858,131.28571428571428
2022-03-28,S005,P0009,Groceries,North,379,43,0,74.74,5,Rainy,0,81.68,Spring,0,44,2022,3,13,28,0,0,8.813953488372093,336,-6.940000000000012,-8.49657198824683,0,212.0,128.0,144.14285714285714,120.71428571428571
2022-03-29,S005,P0009,Groceries,North,336,180,0,121.81,5,Sunny,0,119.65,Spring,0,180,2022,3,13,29,1,0,1.8666666666666667,156,2.1599999999999966,1.805265357292099,0,44.0,43.0,139.28571428571428,115.85714285714286
2022-03-30,S005,P0009,Groceries,North,812,61,0,83.61,10,Cloudy,0,79.35,Spring,0,74,2022,3,13,30,2,0,13.311475409836065,751,4.260000000000005,5.36862003780719,0,180.0,180.0,158.42857142857142,136.71428571428572
2022-03-31,S005,P0009,Groceries,North,751,129,0,89.14,10,Rainy,0,104.31,Spring,0,108,2022,3,13,31,3,0,5.821705426356589,622,-15.170000000000002,-14.543188572524206,0,74.0,61.0,149.14285714285714,130.14285714285714
2022-04-01,S005,P0009,Groceries,North,622,27,0,70.76,5,Cloudy,0,83.75,Spring,0,30,2022,4,13,1,4,0,23.037037037037038,595,-12.989999999999995,-15.510447761194024,0,108.0,129.0,138.28571428571428,126.42857142857143
2022-04-02,S005,P0009,Groceries,North,595,91,0,81.04,15,Rainy,1,73.12,Spring,0,81,2022,4,13,2,5,1,6.538461538461538,504,7.920000000000002,10.831509846827135,15,30.0,27.0,120.0,112.0
2022-04-03,S005,P0009,Groceries,North,504,152,0,95.56,10,Cloudy,0,113.33,Spring,0,130,2022,4,13,3,6,1,3.3157894736842106,352,-17.769999999999996,-15.679872937439331,0,81.0,91.0,104.14285714285714,94.14285714285714
2022-04-04,S005,P0009,Groceries,North,352,62,0,85.71,10,Rainy,0,96.43,Spring,0,96,2022,4,14,4,0,0,5.67741935483871,290,-10.720000000000013,-11.116872342631973,0,130.0,152.0,92.42857142857143,97.57142857142857
2022-04-05,S005,P0009,Groceries,North,290,116,419,97.08,10,Cloudy,0,103.56,Spring,0,136,2022,4,14,5,1,0,2.5,174,-6.480000000000004,-6.257242178447281,0,96.0,62.0,99.85714285714286,100.28571428571429
2022-04-06,S005,P0009,Groceries,North,174,142,0,101.87,10,Cloudy,1,113.42,Spring,0,153,2022,4,14,6,2,0,1.2253521126760563,32,-11.549999999999997,-10.183389172985361,10,136.0,116.0,93.57142857142857,91.14285714285714
2022-04-07,S005,P0009,Groceries,North,32,32,0,101.22,0,Sunny,0,99.07,Spring,0,99,2022,4,14,7,3,0,1.0,0,2.1500000000000057,2.1701826991016513,0,153.0,142.0,104.85714285714286,102.71428571428571
2022-04-08,S005,P0009,Groceries,North,419,57,0,94.0,0,Sunny,0,92.81,Spring,0,77,2022,4,14,8,4,0,7.350877192982456,362,1.1899999999999977,1.2821894192436134,0,99.0,32.0,103.57142857142857,88.85714285714286
2022-04-09,S005,P0009,Groceries,North,362,89,0,92.97,0,Cloudy,0,83.52,Spring,0,74,2022,4,14,9,5,1,4.067415730337078,273,9.450000000000003,11.314655172413797,0,77.0,57.0,110.28571428571429,93.14285714285714
2022-04-10,S005,P0009,Groceries,North,273,38,0,79.84,5,Rainy,0,76.26,Spring,0,47,2022,4,14,10,6,1,7.184210526315789,235,3.5799999999999983,4.694466299501702,0,74.0,89.0,109.28571428571429,92.85714285714286
2022-04-11,S005,P0009,Groceries,North,235,48,235,85.43,0,Cloudy,0,101.24,Spring,0,65,2022,4,15,11,0,0,4.895833333333333,187,-15.809999999999988,-15.616357171078615,0,47.0,38.0,97.42857142857143,76.57142857142857
2022-04-12,S005,P0009,Groceries,North,187,106,448,122.13,0,Sunny,0,111.45,Spring,0,162,2022,4,15,12,1,0,1.7641509433962264,81,10.679999999999993,9.582772543741582,0,65.0,48.0,93.0,74.57142857142857
2022-04-13,S005,P0009,Groceries,North,81,81,0,119.16,10,Sunny,0,118.82,Spring,0,192,2022,4,15,13,2,0,1.0,0,0.3400000000000034,0.2861471132805954,0,162.0,106.0,96.71428571428571,73.14285714285714
2022-04-14,S005,P0009,Groceries,North,235,134,735,112.0,20,Sunny,1,97.26,Spring,0,215,2022,4,15,14,3,0,1.7537313432835822,101,14.739999999999995,15.155253958461849,20,192.0,81.0,102.28571428571429,64.42857142857143
2022-04-15,S005,P0009,Groceries,North,549,156,0,109.39,10,Sunny,0,129.98,Spring,0,179,2022,4,15,15,4,0,3.519230769230769,393,-20.58999999999999,-15.840898599784575,0,215.0,134.0,118.85714285714286,79.0
2022-04-16,S005,P0009,Groceries,North,393,122,0,80.85,20,Rainy,1,88.69,Spring,0,114,2022,4,15,16,5,1,3.221311475409836,271,-7.840000000000003,-8.839779005524866,20,179.0,156.0,133.42857142857142,93.14285714285714
2022-04-17,S005,P0009,Groceries,North,1006,155,0,129.17,0,Cloudy,0,111.54,Spring,0,183,2022,4,15,17,6,1,6.490322580645161,851,17.62999999999998,15.805988882911942,0,114.0,122.0,139.14285714285714,97.85714285714286
2022-04-18,S005,P0009,Groceries,North,851,103,0,105.78,0,Cloudy,0,115.4,Spring,0,129,2022,4,16,18,0,0,8.262135922330097,748,-9.620000000000005,-8.336221837088392,0,183.0,155.0,158.57142857142858,114.57142857142857
2022-04-19,S005,P0009,Groceries,North,748,124,0,89.75,10,Sunny,0,107.97,Spring,0,110,2022,4,16,19,1,0,6.032258064516129,624,-18.22,-16.87505788644994,0,129.0,103.0,167.71428571428572,122.42857142857143
2022-04-20,S005,P0009,Groceries,North,624,94,0,102.28,10,Sunny,0,94.43,Spring,0,136,2022,4,16,20,2,0,6.638297872340425,530,7.849999999999994,8.313036111405268,0,110.0,124.0,160.28571428571428,125.0
2022-04-21,S005,P0009,Groceries,North,530,78,0,94.41,5,Rainy,0,112.93,Spring,0,109,2022,4,16,21,3,0,6.794871794871795,452,-18.52000000000001,-16.399539537766767,0,136.0,94.0,152.28571428571428,126.85714285714286
2022-04-22,S005,P0009,Groceries,North,452,63,0,91.17,0,Rainy,0,109.37,Spring,0,83,2022,4,16,22,4,0,7.174603174603175,389,-18.200000000000003,-16.640760720490082,0,109.0,78.0,137.14285714285714,118.85714285714286
2022-04-23,S005,P0009,Groceries,North,389,59,0,73.56,15,Sunny,1,67.71,Spring,1,55,2022,4,16,23,5,1,6.593220338983051,330,5.8500000000000085,8.639787328311932,15,83.0,63.0,123.42857142857143,105.57142857142857
2022-04-24,S005,P0009,Groceries,North,330,53,0,81.33,10,Rainy,1,78.54,Spring,1,66,2022,4,16,24,6,1,6.226415094339623,277,2.789999999999992,3.5523300229182477,10,55.0,59.0,115.0,96.57142857142857
2022-04-25,S005,P0009,Groceries,North,277,92,348,80.56,20,Sunny,1,79.28,Spring,1,97,2022,4,17,25,0,0,3.010869565217391,185,1.2800000000000011,1.6145307769929378,20,66.0,53.0,98.28571428571429,82.0
2022-04-26,S005,P0009,Groceries,North,185,48,0,62.65,20,Rainy,1,69.81,Spring,1,42,2022,4,17,26,1,0,3.8541666666666665,137,-7.160000000000004,-10.25641025641026,20,97.0,92.0,93.71428571428571,80.42857142857143
2022-04-27,S005,P0009,Groceries,North,137,74,0,68.53,20,Rainy,1,74.6,Spring,1,66,2022,4,17,27,2,0,1.8513513513513513,63,-6.069999999999993,-8.1367292225201,20,42.0,48.0,84.0,69.57142857142857
2022-04-28,S005,P0009,Groceries,North,411,111,439,102.32,15,Cloudy,1,87.43,Spring,1,156,2022,4,17,28,3,0,3.7027027027027026,300,14.889999999999986,17.030767471119738,15,66.0,74.0,74.0,66.71428571428571
2022-04-29,S005,P0009,Groceries,North,300,100,0,101.36,0,Sunny,0,100.2,Spring,1,99,2022,4,17,29,4,0,3.0,200,1.1599999999999966,1.1576846307385196,0,156.0,111.0,80.71428571428571,71.42857142857143
2022-04-30,S005,P0009,Groceries,North,200,113,0,90.15,10,Sunny,0,83.36,Spring,1,96,2022,4,17,30,5,1,1.7699115044247788,87,6.790000000000006,8.1453934740883,0,99.0,100.0,83.0,76.71428571428571
2022-05-01,S005,P0009,Groceries,North,526,71,0,80.63,10,Cloudy,0,73.93,Spring,1,64,2022,5,17,1,6,1,7.408450704225352,455,6.699999999999989,9.062626809143769,0,96.0,113.0,88.85714285714286,84.42857142857143
2022-05-02,S005,P0009,Groceries,North,455,49,0,89.54,0,Rainy,0,107.63,Spring,1,78,2022,5,18,2,0,0,9.285714285714286,406,-18.08999999999999,-16.807581529313378,0,64.0,71.0,88.57142857142857,87.0
2022-05-03,S005,P0009,Groceries,North,406,100,0,83.84,10,Sunny,0,88.57,Spring,1,89,2022,5,18,3,1,0,4.06,306,-4.72999999999999,-5.340408716269606,0,78.0,49.0,85.85714285714286,80.85714285714286
2022-05-04,S005,P0009,Groceries,North,306,26,0,71.67,10,Cloudy,0,68.89,Spring,1,34,2022,5,18,4,2,0,11.76923076923077,280,2.780000000000001,4.035418783568009,0,89.0,100.0,92.57142857142857,88.28571428571429
2022-05-05,S005,P0009,Groceries,North,280,50,0,85.01,5,Cloudy,0,102.63,Spring,1,78,2022,5,18,5,3,0,5.6,230,-17.61999999999999,-17.168469258501403,0,34.0,26.0,88.0,81.42857142857143
2022-05-06,S005,P0009,Groceries,North,230,69,235,88.89,5,Rainy,0,80.96,Spring,1,76,2022,5,18,6,4,0,3.3333333333333335,161,7.930000000000007,9.79496047430831,0,78.0,50.0,76.85714285714286,72.71428571428571
2022-05-07,S005,P0009,Groceries,North,161,64,0,78.45,15,Rainy,1,85.29,Spring,1,87,2022,5,18,7,5,1,2.515625,97,-6.840000000000003,-8.019697502638062,15,76.0,69.0,73.57142857142857,68.28571428571429
2022-05-08,S005,P0009,Groceries,North,97,81,0,77.85,10,Rainy,0,84.71,Spring,1,68,2022,5,18,8,6,1,1.1975308641975309,16,-6.859999999999999,-8.098217447762956,0,87.0,64.0,72.28571428571429,61.285714285714285
2022-05-09,S005,P0009,Groceries,North,251,5,0,59.58,10,Cloudy,0,63.37,Spring,1,4,2022,5,19,9,0,0,50.2,246,-3.789999999999999,-5.980747988006942,0,68.0,81.0,72.85714285714286,62.714285714285715
2022-05-10,S005,P0009,Groceries,North,246,45,0,81.43,5,Sunny,0,75.94,Spring,1,52,2022,5,19,10,1,0,5.466666666666667,201,5.490000000000009,7.229391624967091,0,4.0,5.0,62.285714285714285,56.42857142857143
2022-05-11,S005,P0009,Groceries,North,201,71,267,89.97,10,Cloudy,0,85.52,Spring,1,95,2022,5,19,11,2,0,2.8309859154929575,130,4.450000000000003,5.20346117867166,0,52.0,45.0,57.0,48.57142857142857
2022-05-12,S005,P0009,Groceries,North,130,130,0,91.93,10,Rainy,0,99.52,Spring,1,118,2022,5,19,12,3,0,1.0,0,-7.589999999999989,-7.62660771704179,0,95.0,71.0,65.71428571428571,55.0
2022-05-13,S005,P0009,Groceries,North,0,0,351,81.6,20,Sunny,1,76.44,Spring,1,101,2022,5,19,13,4,0,0.0,0,5.159999999999997,6.750392464678175,20,118.0,130.0,71.42857142857143,66.42857142857143
2022-05-14,S005,P0009,Groceries,North,267,46,0,76.38,10,Rainy,1,91.15,Spring,1,63,2022,5,19,14,5,1,5.804347826086956,221,-14.77000000000001,-16.204059243006043,10,101.0,0.0,75.0,56.57142857142857
2022-05-15,S005,P0009,Groceries,North,221,76,0,85.34,10,Cloudy,0,75.93,Spring,1,80,2022,5,19,15,6,1,2.9078947368421053,145,9.409999999999997,12.392993546687734,0,63.0,46.0,71.57142857142857,54.0
2022-05-16,S005,P0009,Groceries,North,496,30,0,66.99,20,Rainy,1,64.05,Spring,1,46,2022,5,20,16,0,0,16.533333333333335,466,2.9399999999999977,4.590163934426226,20,80.0,76.0,73.28571428571429,53.285714285714285
2022-05-17,S005,P0009,Groceries,North,466,53,0,89.91,0,Sunny,0,96.99,Spring,1,79,2022,5,20,17,1,0,8.79245283018868,413,-7.079999999999998,-7.299721620785647,0,46.0,30.0,79.28571428571429,56.857142857142854
2022-05-18,S005,P0009,Groceries,North,413,48,0,82.42,5,Cloudy,0,74.18,Spring,1,55,2022,5,20,18,2,0,8.604166666666666,365,8.239999999999995,11.108115394985163,0,79.0,53.0,83.14285714285714,58.0
2022-05-19,S005,P0009,Groceries,North,365,103,0,73.22,25,Cloudy,1,84.79,Spring,1,103,2022,5,20,19,3,0,3.5436893203883497,262,-11.570000000000007,-13.645477060974178,25,55.0,48.0,77.42857142857143,54.714285714285715
2022-05-20,S005,P0009,Groceries,North,262,118,564,109.09,10,Cloudy,0,100.32,Spring,1,159,2022,5,20,20,4,0,2.2203389830508473,144,8.77000000000001,8.742025518341318,0,103.0,103.0,75.28571428571429,50.857142857142854
2022-05-21,S005,P0009,Groceries,North,144,70,0,88.75,10,Rainy,0,78.6,Spring,1,91,2022,5,20,21,5,1,2.057142857142857,74,10.150000000000006,12.913486005089068,0,159.0,118.0,83.57142857142857,67.71428571428571
2022-05-22,S005,P0009,Groceries,North,74,47,0,71.46,10,Cloudy,0,77.39,Spring,1,46,2022,5,20,22,6,1,1.574468085106383,27,-5.930000000000007,-7.662488693629676,0,91.0,70.0,87.57142857142857,71.14285714285714
2022-05-23,S005,P0009,Groceries,North,591,89,0,79.57,15,Rainy,1,77.36,Spring,1,76,2022,5,21,23,0,0,6.640449438202247,502,2.2099999999999937,2.856773526370209,15,46.0,47.0,82.71428571428571,67.0
2022-05-24,S005,P0009,Groceries,North,502,70,0,71.1,25,Rainy,1,80.5,Spring,1,95,2022,5,21,24,1,0,7.171428571428572,432,-9.400000000000006,-11.67701863354038,25,76.0,89.0,87.0,75.42857142857143
2022-05-25,S005,P0009,Groceries,North,432,82,0,66.05,25,Sunny,1,70.1,Spring,1,73,2022,5,21,25,2,0,5.2682926829268295,350,-4.049999999999997,-5.7774607703281,25,95.0,70.0,89.28571428571429,77.85714285714286
2022-05-26,S005,P0009,Groceries,North,350,105,591,106.48,15,Rainy,1,92.52,Spring,0,171,2022,5,21,26,3,0,3.3333333333333335,245,13.960000000000008,15.088629485516655,15,73.0,82.0,91.85714285714286,82.71428571428571
2022-05-27,S005,P0009,Groceries,North,245,150,0,83.73,25,Cloudy,1,99.78,Spring,0,148,2022,5,21,27,4,0,1.6333333333333333,95,-16.049999999999997,-16.085387853277208,25,171.0,105.0,101.57142857142857,83.0
2022-05-28,S005,P0009,Groceries,North,95,95,0,99.76,0,Cloudy,0,105.93,Spring,0,110,2022,5,21,28,5,1,1.0,0,-6.170000000000002,-5.824601151703956,0,148.0,150.0,100.0,87.57142857142857
2022-05-29,S005,P0009,Groceries,North,591,79,0,92.94,0,Cloudy,0,90.7,Spring,0,74,2022,5,21,29,6,1,7.481012658227848,512,2.239999999999995,2.469680264608594,0,110.0,95.0,102.71428571428571,91.14285714285714
2022-05-30,S005,P0009,Groceries,North,512,123,0,117.98,0,Cloudy,0,112.62,Spring,0,149,2022,5,22,30,0,0,4.162601626016261,389,5.359999999999999,4.759367785473272,0,74.0,79.0,106.71428571428571,95.71428571428571
2022-05-31,S005,P0009,Groceries,North,389,72,0,89.78,0,Cloudy,0,99.53,Spring,0,79,2022,5,22,31,1,0,5.402777777777778,317,-9.75,-9.796041394554406,0,149.0,123.0,117.14285714285714,100.57142857142857
2022-06-01,S005,P0009,Groceries,North,317,182,582,117.39,0,Rainy,0,134.9,Summer,0,166,2022,6,22,1,2,0,1.7417582417582418,135,-17.510000000000005,-12.979985174203119,0,79.0,72.0,114.85714285714286,100.85714285714286
2022-06-02,S005,P0009,Groceries,North,135,120,0,115.2,10,Sunny,0,106.51,Summer,0,179,2022,6,22,2,3,0,1.125,15,8.689999999999998,8.158858323162143,0,166.0,182.0,128.14285714285714,115.14285714285714
2022-06-03,S005,P0009,Groceries,North,15,15,768,114.62,20,Sunny,1,111.18,Summer,0,225,2022,6,22,3,4,0,1.0,0,3.4399999999999977,3.0940816693649915,20,179.0,120.0,129.28571428571428,117.28571428571429
2022-06-04,S005,P0009,Groceries,North,582,97,0,95.64,10,Cloudy,0,88.11,Summer,0,114,2022,6,22,4,5,1,6.0,485,7.530000000000001,8.546135512427648,0,225.0,15.0,140.28571428571428,98.0
2022-06-05,S005,P0009,Groceries,North,485,165,0,110.53,5,Rainy,0,130.19,Summer,0,163,2022,6,22,5,6,1,2.9393939393939394,320,-19.659999999999997,-15.101006221676009,0,114.0,97.0,140.85714285714286,98.28571428571429
2022-06-06,S005,P0009,Groceries,North,1088,92,0,107.1,0,Rainy,0,116.0,Summer,0,133,2022,6,23,6,0,0,11.826086956521738,996,-8.900000000000006,-7.672413793103453,0,163.0,165.0,153.57142857142858,110.57142857142857
2022-06-07,S005,P0009,Groceries,North,996,124,0,117.57,0,Rainy,0,114.19,Summer,0,148,2022,6,23,7,1,0,8.03225806451613,872,3.3799999999999955,2.959978982397754,0,133.0,92.0,151.28571428571428,106.14285714285714
2022-06-08,S005,P0009,Groceries,North,872,191,0,116.0,10,Sunny,1,113.12,Summer,0,182,2022,6,23,8,2,0,4.56544502617801,681,2.8799999999999955,2.545968882602542,10,148.0,124.0,161.14285714285714,113.57142857142857
